Date,Department,Region,Product,Revenue,Cost,Profit,Units_Sold,Employee_Count,Marketing_Spend,Customer_Satisfaction
2024-09-02 05:16:57.508754,Marketing,South,Product D,1024.75,581.16,443.59,204,13,38.8,3.9
2024-09-02 14:02:49.284642,Marketing,East,Product B,543.03,311.22,231.81,279,37,199.77,4.6
2024-09-02 22:48:41.060530,IT,North,Product D,692.23,395.59,296.64,338,37,136.17,3.8
2024-09-03 07:34:32.836418,Sales,East,Product E,539.05,317.27,221.78,28,8,410.02,3.9
2024-09-03 16:20:24.612306,Operations,West,Product D,727.61,356.66,370.95,49,69,186.5,3.7
2024-09-04 01:06:16.388194,Operations,West,Product A,431.16,227.73,203.43,107,38,303.5,4.5
2024-09-04 09:52:08.164082,IT,South,Product A,377.75,208.5,169.25,13,68,74.47,3.6
2024-09-04 18:37:59.939969,Finance,North,Product D,917.08,408.92,508.16,42,29,157.59,4.6
2024-09-05 03:23:51.715857,Finance,North,Product A,764.05,427.39,336.66,308,59,207.75,3.7
2024-09-05 12:09:43.491745,Sales,West,Product A,416.23,284.56,131.67,174,13,127.35,3.3
2024-09-05 20:55:35.267633,Sales,East,Product D,898.47,619.78,278.69,459,21,166.22,4.2
2024-09-06 05:41:27.043521,HR,South,Product C,455.39,247.75,207.64,36,25,182.56,3.6
2024-09-06 14:27:18.819409,IT,East,Product C,522.31,303.77,218.54,182,64,181.29,4.2
2024-09-06 23:13:10.595297,Finance,East,Product B,838.76,345.38,493.38,346,17,348.41,2.2
2024-09-07 07:59:02.371185,Marketing,East,Product A,356.79,226.94,129.85,122,7,230.26,3.8
2024-09-07 16:44:54.147073,Operations,North,Product D,1180.42,639.33,541.09,443,72,238.36,3.5
2024-09-08 01:30:45.922961,Sales,West,Product A,351.86,195.61,156.25,382,8,243.17,3.2
2024-09-08 10:16:37.698849,Operations,North,Product E,638.97,450.98,187.99,389,11,249.01,3.5
2024-09-08 19:02:29.474737,Operations,West,Product A,623.15,349.99,273.16,104,30,193.37,3.5
2024-09-09 03:48:21.250625,HR,South,Product A,841.15,342.7,498.45,328,79,174.34,3.8
2024-09-09 12:34:13.026513,Finance,South,Product C,411.12,197.18,213.94,242,28,213.35,3.0
2024-09-09 21:20:04.802401,Sales,East,Product D,1382.31,783.03,599.28,143,14,292.54,4.0
2024-09-10 06:05:56.578289,Operations,West,Product A,459.59,252.1,207.49,133,17,290.1,4.6
2024-09-10 14:51:48.354177,Sales,West,Product C,263.68,184.87,78.81,381,48,180.77,4.0
2024-09-10 23:37:40.130065,Marketing,West,Product B,981.41,578.78,402.63,360,43,261.43,4.3
2024-09-11 08:23:31.905952,HR,East,Product C,519.45,333.16,186.29,332,23,184.43,4.5
2024-09-11 17:09:23.681840,Marketing,East,Product C,418.81,236.32,182.49,497,55,202.71,4.5
2024-09-12 01:55:15.457728,Sales,South,Product C,346.2,191.75,154.45,460,23,162.12,4.9
2024-09-12 10:41:07.233616,Sales,North,Product A,589.38,327.81,261.57,362,56,185.47,3.5
2024-09-12 19:26:59.009504,Finance,West,Product A,504.55,274.39,230.16,125,51,307.31,3.4
2024-09-13 04:12:50.785392,Operations,West,Product B,976.91,574.92,401.99,452,34,207.39,4.3
2024-09-13 12:58:42.561280,Operations,North,Product E,481.7,234.9,246.8,22,50,210.82,4.2
2024-09-13 21:44:34.337168,Marketing,West,Product E,449.01,319.64,129.37,414,25,84.22,4.3
2024-09-14 06:30:26.113056,HR,East,Product E,494.6,255.5,239.1,329,79,175.26,4.9
2024-09-14 15:16:17.888944,IT,East,Product B,661.87,298.92,362.95,174,52,180.69,3.8
2024-09-15 00:02:09.664832,Operations,West,Product E,723.25,313.74,409.51,217,66,133.67,4.1
2024-09-15 08:48:01.440720,Finance,East,Product E,456.28,184.66,271.62,94,62,201.73,3.2
2024-09-15 17:33:53.216608,Marketing,East,Product C,279.13,152.96,126.17,257,22,165.67,5.0
2024-09-16 02:19:44.992496,Marketing,West,Product A,749.34,348.94,400.4,441,63,206.4,3.6
2024-09-16 11:05:36.768384,IT,South,Product A,382.12,155.74,226.38,65,52,209.72,3.6
2024-09-16 19:51:28.544272,Finance,North,Product C,303.07,176.39,126.68,181,67,123.54,3.6
2024-09-17 04:37:20.320160,HR,East,Product C,500.62,319.39,181.23,150,16,168.1,3.4
2024-09-17 13:23:12.096048,Finance,South,Product C,259.77,111.7,148.07,141,38,206.19,3.4
2024-09-17 22:09:03.871935,HR,East,Product A,563.52,316.32,247.2,488,65,294.74,3.5
2024-09-18 06:54:55.647823,Finance,East,Product E,402.26,265.6,136.66,210,57,220.54,3.0
2024-09-18 15:40:47.423711,Finance,North,Product C,290.19,216.2,73.99,377,29,147.05,3.3
2024-09-19 00:26:39.199599,Sales,East,Product B,866.39,548.87,317.52,298,66,231.92,5.0
2024-09-19 09:12:30.975487,Marketing,North,Product C,386.64,187.79,198.85,430,8,336.6,4.2
2024-09-19 17:58:22.751375,Finance,North,Product D,1162.82,756.76,406.06,318,17,273.34,4.4
2024-09-20 02:44:14.527263,IT,North,Product C,250.04,152.34,97.7,366,46,243.8,4.5
2024-09-20 11:30:06.303151,Finance,South,Product A,573.09,271.72,301.37,417,53,258.05,4.9
2024-09-20 20:15:58.079039,Operations,West,Product C,438.44,305.98,132.46,354,60,315.2,2.7
2024-09-21 05:01:49.854927,Marketing,South,Product D,1308.38,719.07,589.31,188,51,286.05,3.1
2024-09-21 13:47:41.630815,Operations,West,Product B,491.54,362.11,129.43,434,12,245.34,3.3
2024-09-21 22:33:33.406703,Marketing,West,Product E,401.26,262.03,139.23,38,59,285.49,3.5
2024-09-22 07:19:25.182591,Operations,North,Product C,344.05,215.24,128.81,452,22,113.47,3.6
2024-09-22 16:05:16.958479,Finance,East,Product D,797.5,522.3,275.2,433,39,79.82,3.5
2024-09-23 00:51:08.734367,Finance,North,Product D,1276.92,724.44,552.48,316,36,212.57,3.9
2024-09-23 09:37:00.510255,Sales,East,Product B,782.17,451.18,330.99,315,28,205.49,3.8
2024-09-23 18:22:52.286143,IT,West,Product A,412.76,288.07,124.69,376,11,156.49,3.4
2024-09-24 03:08:44.062031,Operations,North,Product C,393.16,250.96,142.2,45,17,266.07,2.5
2024-09-24 11:54:35.837918,HR,East,Product D,1260.93,900.35,360.58,472,73,50.97,3.2
2024-09-24 20:40:27.613806,Sales,South,Product B,490.61,349.21,141.4,118,46,157.22,3.5
2024-09-25 05:26:19.389694,Operations,East,Product E,659.64,489.3,170.34,325,35,161.2,3.7
2024-09-25 14:12:11.165582,Operations,North,Product D,768.07,495.46,272.61,155,78,69.1,3.1
2024-09-25 22:58:02.941470,Sales,South,Product B,902.39,519.6,382.79,285,30,319.58,3.5
2024-09-26 07:43:54.717358,Finance,East,Product A,580.29,265.89,314.4,398,36,91.26,3.1
2024-09-26 16:29:46.493246,Operations,East,Product A,553.01,357.73,195.28,155,56,152.93,3.7
2024-09-27 01:15:38.269134,Finance,East,Product D,941.61,472.74,468.87,389,24,272.64,3.2
2024-09-27 10:01:30.045022,Sales,East,Product D,840.74,419.56,421.18,177,44,251.68,3.3
2024-09-27 18:47:21.820910,Finance,East,Product C,293.39,141.82,151.57,266,63,111.35,3.0
2024-09-28 03:33:13.596798,Marketing,South,Product B,685.65,484.27,201.38,284,18,254.6,3.7
2024-09-28 12:19:05.372686,HR,West,Product D,1274.63,897.07,377.56,96,48,223.18,3.3
2024-09-28 21:04:57.148574,Operations,South,Product C,350.03,217.31,132.72,163,52,386.64,4.3
2024-09-29 05:50:48.924462,IT,South,Product C,414.52,234.43,180.09,294,47,232.32,4.0
2024-09-29 14:36:40.700350,HR,South,Product D,915.1,581.31,333.79,324,20,188.7,3.8
2024-09-29 23:22:32.476238,Finance,West,Product A,370.63,227.02,143.61,328,39,131.48,3.3
2024-09-30 08:08:24.252126,Operations,North,Product B,707.01,385.68,321.33,107,57,140.46,4.0
2024-09-30 16:54:16.028014,Finance,West,Product B,656.11,349.62,306.49,220,38,133.94,4.2
2024-10-01 01:40:07.803901,Marketing,South,Product A,650.08,347.13,302.95,455,7,309.69,3.9
2024-10-01 10:25:59.579789,Sales,East,Product D,990.71,600.57,390.14,57,72,201.44,4.8
2024-10-01 19:11:51.355677,Operations,East,Product B,730.43,457.75,272.68,327,9,245.22,4.1
2024-10-02 03:57:43.131565,Marketing,South,Product D,1382.81,771.76,611.05,283,14,321.14,4.3
2024-10-02 12:43:34.907453,Marketing,East,Product D,1039.13,767.96,271.17,203,56,20.0,3.9
2024-10-02 21:29:26.683341,Operations,South,Product C,289.67,124.37,165.3,261,33,302.31,4.2
2024-10-03 06:15:18.459229,Finance,East,Product A,372.46,194.23,178.23,292,35,204.43,3.3
2024-10-03 15:01:10.235117,IT,West,Product D,1368.7,748.24,620.46,271,70,234.8,3.5
2024-10-03 23:47:02.011005,Marketing,North,Product E,594.56,241.35,353.21,496,73,133.73,4.0
2024-10-04 08:32:53.786893,HR,North,Product A,424.65,224.1,200.55,463,41,139.59,4.0
2024-10-04 17:18:45.562781,Marketing,West,Product B,706.75,350.41,356.34,452,31,239.11,4.1
2024-10-05 02:04:37.338669,IT,West,Product C,362.95,209.46,153.49,271,37,390.77,4.5
2024-10-05 10:50:29.114557,Finance,South,Product B,459.2,237.75,221.45,40,72,280.27,2.9
2024-10-05 19:36:20.890445,Finance,South,Product B,893.03,584.19,308.84,114,63,301.24,3.2
2024-10-06 04:22:12.666333,HR,South,Product A,414.02,239.5,174.52,497,68,184.64,3.9
2024-10-06 13:08:04.442221,Marketing,East,Product B,952.55,424.28,528.27,359,48,151.98,3.4
2024-10-06 21:53:56.218109,Finance,South,Product D,989.47,655.55,333.92,321,53,137.54,5.0
2024-10-07 06:39:47.993997,IT,West,Product B,1000.22,434.83,565.39,447,57,160.94,4.1
2024-10-07 15:25:39.769884,Operations,North,Product C,426.2,295.64,130.56,478,78,35.78,3.8
2024-10-08 00:11:31.545772,Sales,East,Product C,215.31,156.31,59.0,178,53,142.01,3.5
2024-10-08 08:57:23.321660,Sales,South,Product E,414.84,212.75,202.09,245,70,155.17,3.5
2024-10-08 17:43:15.097548,Sales,East,Product C,305.4,221.16,84.24,283,67,185.97,3.8
2024-10-09 02:29:06.873436,Marketing,East,Product B,510.79,346.09,164.7,352,29,210.54,3.9
2024-10-09 11:14:58.649324,HR,South,Product C,245.0,177.1,67.9,239,8,229.0,3.5
2024-10-09 20:00:50.425212,Finance,East,Product A,638.14,404.07,234.07,32,55,198.81,3.6
2024-10-10 04:46:42.201100,Operations,North,Product C,210.76,101.69,109.07,485,15,153.48,4.6
2024-10-10 13:32:33.976988,IT,West,Product D,887.2,632.65,254.55,173,21,42.93,4.6
2024-10-10 22:18:25.752876,Operations,West,Product A,579.1,268.99,310.11,290,70,153.98,4.0
2024-10-11 07:04:17.528764,IT,North,Product E,421.8,200.17,221.63,16,74,122.2,3.0
2024-10-11 15:50:09.304652,Marketing,East,Product D,934.51,462.46,472.05,219,77,237.29,4.1
2024-10-12 00:36:01.080540,Sales,South,Product B,597.51,302.63,294.88,262,73,272.74,4.7
2024-10-12 09:21:52.856428,Marketing,East,Product B,904.34,524.58,379.76,413,33,275.09,4.6
2024-10-12 18:07:44.632316,HR,North,Product B,976.78,634.62,342.16,142,77,260.56,4.2
2024-10-13 02:53:36.408204,HR,East,Product D,891.08,645.3,245.78,283,76,189.32,4.7
2024-10-13 11:39:28.184092,IT,West,Product D,1369.18,590.05,779.13,115,24,158.24,3.8
2024-10-13 20:25:19.959979,Finance,East,Product D,806.18,591.76,214.42,241,31,140.23,4.2
2024-10-14 05:11:11.735867,Finance,North,Product A,330.54,238.8,91.74,42,12,79.4,3.4
2024-10-14 13:57:03.511755,IT,West,Product A,269.06,112.71,156.35,88,65,279.35,4.0
2024-10-14 22:42:55.287643,HR,East,Product B,664.68,349.7,314.98,44,32,186.02,4.6
2024-10-15 07:28:47.063531,HR,East,Product C,452.09,309.5,142.59,119,74,100.29,3.4
2024-10-15 16:14:38.839419,HR,West,Product B,731.61,449.25,282.36,330,7,133.88,3.3
2024-10-16 01:00:30.615307,Marketing,South,Product E,333.62,224.42,109.2,72,73,130.64,3.9
2024-10-16 09:46:22.391195,HR,West,Product A,736.03,479.64,256.39,478,77,203.44,3.7
2024-10-16 18:32:14.167083,Operations,South,Product D,664.75,381.48,283.27,337,11,285.4,4.2
2024-10-17 03:18:05.942971,Sales,North,Product A,634.82,263.09,371.73,464,64,172.16,3.5
2024-10-17 12:03:57.718859,HR,North,Product D,1071.43,647.67,423.76,306,8,20.0,4.8
2024-10-17 20:49:49.494747,IT,West,Product E,592.08,246.9,345.18,187,9,184.87,3.0
2024-10-18 05:35:41.270635,Sales,West,Product E,456.78,279.23,177.55,393,15,187.5,4.6
2024-10-18 14:21:33.046523,Marketing,North,Product A,587.32,399.46,187.86,373,19,182.01,3.3
2024-10-18 23:07:24.822411,IT,South,Product D,932.33,563.82,368.51,241,68,149.8,2.7
2024-10-19 07:53:16.598299,Sales,North,Product E,661.36,495.33,166.03,113,17,217.4,3.9
2024-10-19 16:39:08.374187,IT,West,Product B,481.46,269.4,212.06,423,11,205.29,3.6
2024-10-20 01:25:00.150075,Marketing,North,Product B,963.43,637.88,325.55,303,10,198.01,3.1
2024-10-20 10:10:51.925962,Operations,West,Product D,638.74,404.66,234.08,44,60,233.01,2.8
2024-10-20 18:56:43.701850,Marketing,West,Product A,602.77,450.27,152.5,203,68,165.61,3.8
2024-10-21 03:42:35.477738,Marketing,North,Product E,558.49,362.81,195.68,183,54,161.07,4.4
2024-10-21 12:28:27.253626,IT,South,Product A,557.89,255.18,302.71,401,34,310.41,4.2
2024-10-21 21:14:19.029514,Finance,East,Product B,611.22,448.9,162.32,111,26,244.75,3.8
2024-10-22 06:00:10.805402,HR,North,Product E,542.26,343.64,198.62,333,29,266.16,4.1
2024-10-22 14:46:02.581290,HR,East,Product A,445.83,187.59,258.24,302,32,298.09,3.8
2024-10-22 23:31:54.357178,Operations,North,Product C,433.4,273.11,160.29,94,43,242.08,2.9
2024-10-23 08:17:46.133066,Operations,East,Product D,768.52,544.95,223.57,406,71,274.27,2.9
2024-10-23 17:03:37.908954,HR,South,Product D,668.43,402.37,266.06,210,9,73.65,3.7
2024-10-24 01:49:29.684842,Finance,South,Product C,250.71,131.35,119.36,182,69,216.33,3.7
2024-10-24 10:35:21.460730,HR,North,Product B,894.23,614.62,279.61,38,19,185.38,4.3
2024-10-24 19:21:13.236618,Finance,West,Product E,604.05,407.06,196.99,306,71,334.21,4.3
2024-10-25 04:07:05.012506,Operations,East,Product D,1206.16,712.19,493.97,65,44,274.21,4.2
2024-10-25 12:52:56.788394,Sales,West,Product C,448.74,203.74,245.0,481,73,149.56,3.6
2024-10-25 21:38:48.564282,IT,West,Product C,334.9,163.38,171.52,25,47,229.82,3.0
2024-10-26 06:24:40.340170,Operations,West,Product B,985.06,648.63,336.43,149,5,213.41,4.0
2024-10-26 15:10:32.116058,Operations,South,Product B,1000.94,682.77,318.17,75,26,236.35,4.1
2024-10-26 23:56:23.891945,Marketing,North,Product A,649.94,323.5,326.44,455,66,118.49,2.4
2024-10-27 08:42:15.667833,Marketing,North,Product D,916.98,484.89,432.09,156,30,228.8,3.3
2024-10-27 17:28:07.443721,Marketing,South,Product A,513.29,219.26,294.03,167,22,181.75,3.4
2024-10-28 02:13:59.219609,IT,South,Product C,262.81,170.75,92.06,409,52,222.6,3.9
2024-10-28 10:59:50.995497,Marketing,North,Product E,562.77,225.81,336.96,481,13,142.05,3.3
2024-10-28 19:45:42.771385,Finance,West,Product E,538.4,224.13,314.27,406,5,153.19,3.8
2024-10-29 04:31:34.547273,HR,East,Product B,825.29,331.37,493.92,78,13,293.91,3.7
2024-10-29 13:17:26.323161,Sales,East,Product E,333.4,208.66,124.74,32,27,115.88,3.7
2024-10-29 22:03:18.099049,Operations,East,Product E,588.53,321.39,267.14,199,49,121.78,3.4
2024-10-30 06:49:09.874937,Finance,West,Product E,344.54,173.7,170.84,257,6,195.87,3.4
2024-10-30 15:35:01.650825,Sales,North,Product C,296.01,212.96,83.05,495,18,138.25,3.2
2024-10-31 00:20:53.426713,Finance,South,Product E,344.49,161.04,183.45,424,42,129.2,4.0
2024-10-31 09:06:45.202601,Finance,North,Product E,442.87,237.5,205.37,318,44,208.41,4.1
2024-10-31 17:52:36.978489,Operations,West,Product E,500.75,365.1,135.65,385,67,79.59,3.3
2024-11-01 02:38:28.754377,HR,South,Product A,583.27,320.5,262.77,154,20,119.36,4.7
2024-11-01 11:24:20.530265,Marketing,West,Product C,426.43,253.36,173.07,393,79,364.33,3.6
2024-11-01 20:10:12.306153,IT,East,Product B,948.36,406.01,542.35,314,10,236.76,4.7
2024-11-02 04:56:04.082041,HR,East,Product A,639.19,432.45,206.74,186,7,140.27,3.4
2024-11-02 13:41:55.857928,IT,West,Product D,1059.71,580.68,479.03,204,18,233.46,2.6
2024-11-02 22:27:47.633816,Operations,South,Product C,288.44,196.19,92.25,419,70,245.39,4.0
2024-11-03 07:13:39.409704,Operations,South,Product C,295.2,144.3,150.9,22,79,279.55,3.9
2024-11-03 15:59:31.185592,Operations,North,Product D,915.26,501.44,413.82,373,71,189.83,3.8
2024-11-04 00:45:22.961480,Sales,East,Product D,651.76,440.13,211.63,175,35,278.12,3.4
2024-11-04 09:31:14.737368,IT,North,Product D,851.78,631.05,220.73,159,37,36.92,3.8
2024-11-04 18:17:06.513256,HR,North,Product B,948.87,399.35,549.52,350,5,115.5,3.5
2024-11-05 03:02:58.289144,HR,West,Product E,392.81,268.82,123.99,422,48,213.11,3.6
2024-11-05 11:48:50.065032,Finance,West,Product C,362.76,183.28,179.48,54,19,226.37,4.3
2024-11-05 20:34:41.840920,Finance,North,Product E,450.05,266.77,183.28,183,41,127.06,3.9
2024-11-06 05:20:33.616808,Finance,East,Product E,411.55,206.41,205.14,176,31,220.75,4.2
2024-11-06 14:06:25.392696,Operations,West,Product D,1043.15,641.23,401.92,206,52,150.09,3.7
2024-11-06 22:52:17.168584,HR,North,Product B,949.2,497.22,451.98,215,31,177.84,3.6
2024-11-07 07:38:08.944472,IT,North,Product A,253.86,131.19,122.67,91,16,281.98,3.1
2024-11-07 16:24:00.720360,Operations,North,Product B,894.0,369.47,524.53,77,71,272.71,3.6
2024-11-08 01:09:52.496248,Sales,North,Product E,444.9,200.84,244.06,106,34,120.24,1.8
2024-11-08 09:55:44.272136,Finance,North,Product B,994.14,716.75,277.39,176,70,115.42,3.4
2024-11-08 18:41:36.048024,Operations,North,Product D,1340.37,1004.47,335.9,413,11,167.11,3.8
2024-11-09 03:27:27.823911,Operations,West,Product A,387.45,260.82,126.63,86,38,197.86,4.1
2024-11-09 12:13:19.599799,Sales,East,Product D,953.09,476.91,476.18,493,36,147.37,3.6
2024-11-09 20:59:11.375687,Marketing,North,Product A,614.82,332.53,282.29,246,43,283.25,4.0
2024-11-10 05:45:03.151575,HR,South,Product E,465.86,306.92,158.94,205,47,227.79,2.5
2024-11-10 14:30:54.927463,IT,West,Product A,490.29,362.31,127.98,300,47,232.49,3.8
2024-11-10 23:16:46.703351,Marketing,West,Product A,554.92,310.43,244.49,145,7,98.68,2.8
2024-11-11 08:02:38.479239,Finance,North,Product A,782.56,540.23,242.33,317,50,293.38,3.1
2024-11-11 16:48:30.255127,Operations,West,Product B,700.0,518.89,181.11,305,36,20.0,3.7
2024-11-12 01:34:22.031015,Sales,North,Product B,793.89,560.26,233.63,386,47,266.72,4.6
2024-11-12 10:20:13.806903,Sales,East,Product E,552.88,265.11,287.77,378,7,274.74,4.0
2024-11-12 19:06:05.582791,HR,East,Product A,628.33,253.1,375.23,376,78,165.41,3.8
2024-11-13 03:51:57.358679,Marketing,West,Product C,336.1,192.33,143.77,45,67,301.83,3.8
2024-11-13 12:37:49.134567,HR,West,Product E,328.4,192.43,135.97,399,44,194.95,3.4
2024-11-13 21:23:40.910455,Operations,South,Product A,724.07,340.63,383.44,257,22,204.99,3.5
2024-11-14 06:09:32.686343,HR,West,Product A,519.64,259.63,260.01,263,71,227.16,4.1
2024-11-14 14:55:24.462231,IT,South,Product B,995.83,665.02,330.81,223,66,454.93,3.0
2024-11-14 23:41:16.238119,Sales,East,Product E,481.71,271.98,209.73,261,14,307.55,4.2
2024-11-15 08:27:08.014007,Sales,East,Product A,632.04,323.02,309.02,79,56,256.09,3.6
2024-11-15 17:12:59.789894,Finance,North,Product A,721.61,445.9,275.71,243,77,126.98,4.3
2024-11-16 01:58:51.565782,Finance,East,Product E,424.5,266.78,157.72,493,50,211.49,4.4
2024-11-16 10:44:43.341670,Operations,South,Product C,318.37,213.08,105.29,338,59,134.95,2.8
2024-11-16 19:30:35.117558,IT,West,Product E,434.95,197.84,237.11,25,50,265.77,3.5
2024-11-17 04:16:26.893446,Marketing,North,Product E,681.66,449.58,232.08,496,79,211.24,3.3
2024-11-17 13:02:18.669334,HR,South,Product C,237.43,144.78,92.65,183,64,110.04,2.7
2024-11-17 21:48:10.445222,Operations,West,Product E,351.71,147.77,203.94,196,30,206.49,3.2
2024-11-18 06:34:02.221110,Finance,North,Product A,367.4,246.93,120.47,303,31,132.05,5.0
2024-11-18 15:19:53.996998,HR,East,Product E,441.28,235.68,205.6,234,42,212.1,4.2
2024-11-19 00:05:45.772886,Finance,South,Product C,253.94,130.94,123.0,283,26,131.27,5.0
2024-11-19 08:51:37.548774,HR,West,Product D,814.29,453.42,360.87,21,30,202.2,4.3
2024-11-19 17:37:29.324662,Marketing,North,Product E,465.13,242.41,222.72,319,73,260.04,3.4
2024-11-20 02:23:21.100550,Operations,North,Product B,950.48,492.73,457.75,228,39,195.76,3.6
2024-11-20 11:09:12.876438,HR,East,Product A,647.26,441.97,205.29,440,70,168.73,4.2
2024-11-20 19:55:04.652326,IT,West,Product A,499.72,221.66,278.06,10,77,216.26,4.1
2024-11-21 04:40:56.428214,Sales,East,Product B,1073.34,793.96,279.38,408,55,255.77,3.5
2024-11-21 13:26:48.204102,IT,East,Product B,939.47,558.26,381.21,120,22,111.43,2.9
2024-11-21 22:12:39.979990,IT,West,Product E,628.72,291.74,336.98,484,47,220.85,5.0
2024-11-22 06:58:31.755877,Sales,West,Product B,618.1,275.63,342.47,473,16,305.4,3.7
2024-11-22 15:44:23.531765,IT,West,Product D,1100.89,668.27,432.62,286,7,245.89,3.6
2024-11-23 00:30:15.307653,HR,South,Product C,258.55,160.7,97.85,138,11,204.62,3.9
2024-11-23 09:16:07.083541,HR,West,Product B,602.88,252.34,350.54,102,10,251.18,3.7
2024-11-23 18:01:58.859429,HR,North,Product B,919.62,446.06,473.56,460,49,236.2,3.9
2024-11-24 02:47:50.635317,Sales,East,Product D,834.31,566.01,268.3,405,43,260.29,4.6
2024-11-24 11:33:42.411205,IT,South,Product A,409.72,171.0,238.72,389,55,38.09,3.7
2024-11-24 20:19:34.187093,Sales,West,Product A,545.33,381.34,163.99,421,13,75.72,3.1
2024-11-25 05:05:25.962981,HR,South,Product E,340.64,214.72,125.92,48,27,280.39,3.7
2024-11-25 13:51:17.738869,IT,West,Product D,727.74,401.75,325.99,430,16,79.58,3.5
2024-11-25 22:37:09.514757,IT,South,Product C,362.19,188.79,173.4,488,66,232.12,4.7
2024-11-26 07:23:01.290645,Finance,East,Product C,444.07,180.62,263.45,325,77,171.84,4.5
2024-11-26 16:08:53.066533,Finance,East,Product D,600.94,413.94,187.0,168,44,120.3,3.9
2024-11-27 00:54:44.842421,Marketing,North,Product C,333.9,150.24,183.66,195,58,227.97,3.0
2024-11-27 09:40:36.618309,Operations,North,Product A,665.37,338.23,327.14,490,11,216.08,3.1
2024-11-27 18:26:28.394197,Finance,West,Product C,239.99,143.8,96.19,362,21,368.83,3.8
2024-11-28 03:12:20.170085,Sales,East,Product C,219.6,106.75,112.85,265,54,150.02,4.0
2024-11-28 11:58:11.945972,Finance,South,Product D,1034.9,594.03,440.87,248,28,315.21,3.6
2024-11-28 20:44:03.721860,Marketing,South,Product D,652.23,445.65,206.58,113,6,228.19,3.5
2024-11-29 05:29:55.497748,IT,South,Product C,369.11,208.43,160.68,404,37,147.12,3.4
2024-11-29 14:15:47.273636,Marketing,North,Product B,834.81,611.2,223.61,375,25,263.94,3.8
2024-11-29 23:01:39.049524,IT,South,Product D,1161.5,809.13,352.37,38,78,245.26,2.4
2024-11-30 07:47:30.825412,IT,North,Product E,633.05,327.01,306.04,98,57,202.87,3.1
2024-11-30 16:33:22.601300,Operations,North,Product E,564.28,304.7,259.58,384,50,221.3,3.4
2024-12-01 01:19:14.377188,Finance,West,Product A,370.39,203.03,167.36,406,49,152.24,4.5
2024-12-01 10:05:06.153076,Sales,South,Product C,291.14,180.26,110.88,60,13,133.94,3.3
2024-12-01 18:50:57.928964,Sales,South,Product B,589.62,295.03,294.59,373,10,260.76,3.9
2024-12-02 03:36:49.704852,HR,East,Product A,746.05,551.51,194.54,447,55,182.08,3.9
2024-12-02 12:22:41.480740,IT,West,Product C,332.37,203.76,128.61,156,39,193.59,4.6
2024-12-02 21:08:33.256628,Sales,East,Product D,937.6,506.11,431.49,323,57,222.39,4.6
2024-12-03 05:54:25.032516,Operations,West,Product E,507.42,317.52,189.9,45,23,221.22,3.8
2024-12-03 14:40:16.808404,IT,South,Product B,909.58,489.71,419.87,293,73,85.65,3.5
2024-12-03 23:26:08.584292,Operations,North,Product E,355.41,243.89,111.52,461,29,302.9,3.4
2024-12-04 08:12:00.360180,Sales,North,Product D,894.45,535.55,358.9,396,15,209.69,3.7
2024-12-04 16:57:52.136068,Sales,North,Product C,244.19,101.26,142.93,495,78,183.79,3.5
2024-12-05 01:43:43.911955,HR,North,Product D,1089.29,503.1,586.19,110,21,234.47,4.1
2024-12-05 10:29:35.687843,Sales,North,Product D,1106.59,777.65,328.94,116,40,218.92,4.1
2024-12-05 19:15:27.463731,IT,East,Product E,717.23,428.2,289.03,354,25,261.37,4.2
2024-12-06 04:01:19.239619,IT,West,Product B,1038.02,760.47,277.55,434,22,243.04,4.6
2024-12-06 12:47:11.015507,IT,South,Product D,1264.39,537.81,726.58,300,64,257.43,4.9
2024-12-06 21:33:02.791395,HR,East,Product E,366.99,184.72,182.27,358,22,308.08,3.9
2024-12-07 06:18:54.567283,HR,West,Product B,551.01,257.73,293.28,114,5,270.69,4.5
2024-12-07 15:04:46.343171,Sales,North,Product C,279.19,165.8,113.39,230,18,187.16,3.6
2024-12-07 23:50:38.119059,Marketing,West,Product C,321.07,171.44,149.63,85,12,110.17,4.5
2024-12-08 08:36:29.894947,Marketing,West,Product A,624.5,284.18,340.32,236,70,333.42,4.4
2024-12-08 17:22:21.670835,HR,North,Product E,588.86,368.02,220.84,93,55,180.98,4.4
2024-12-09 02:08:13.446723,Sales,North,Product B,797.29,468.57,328.72,474,64,162.15,3.9
2024-12-09 10:54:05.222611,Marketing,North,Product D,875.99,434.63,441.36,85,38,61.06,3.4
2024-12-09 19:39:56.998499,Sales,South,Product C,263.81,149.82,113.99,258,40,227.08,3.0
2024-12-10 04:25:48.774387,Sales,North,Product B,770.99,509.63,261.36,264,66,211.91,3.8
2024-12-10 13:11:40.550275,Sales,South,Product E,373.37,176.17,197.2,59,5,78.79,4.7
2024-12-10 21:57:32.326163,Finance,North,Product A,386.69,194.32,192.37,365,46,236.26,3.6
2024-12-11 06:43:24.102051,IT,South,Product C,406.61,211.9,194.71,467,5,160.14,4.3
2024-12-11 15:29:15.877938,Sales,West,Product B,796.05,526.47,269.58,219,58,415.23,4.3
2024-12-12 00:15:07.653826,Finance,East,Product B,709.95,494.43,215.52,167,51,154.45,3.6
2024-12-12 09:00:59.429714,HR,West,Product B,1098.26,583.98,514.28,337,43,165.18,4.6
2024-12-12 17:46:51.205602,Marketing,West,Product E,559.52,281.9,277.62,242,34,130.02,2.1
